,aqi_ozone
33064,safe
1086,safe
2079,safe
5859,safe
23142,safe
3124,safe
24702,safe
22949,safe
32974,safe
20025,safe
10196,safe
18257,safe
5097,safe
12472,safe
21439,safe
14160,safe
21186,safe
1360,safe
27084,safe
3280,safe
15797,safe
4717,unhealthy for sensitive groups
1837,safe
7330,unhealthy
23041,safe
13775,safe
34193,safe
32352,unhealthy for sensitive groups
23345,safe
13026,safe
9535,safe
20815,safe
33005,safe
22661,safe
13341,unhealthy for sensitive groups
3022,safe
35068,safe
27677,safe
33022,safe
32990,safe
34871,safe
33621,safe
7287,safe
11125,safe
3542,safe
930,safe
28897,safe
24144,safe
9823,safe
6559,safe
5806,unhealthy for sensitive groups
32864,safe
31893,safe
15323,safe
30095,unhealthy
19643,unhealthy for sensitive groups
16050,unhealthy for sensitive groups
9041,safe
10917,safe
10913,unhealthy for sensitive groups
2808,safe
18109,safe
28522,safe
22263,safe
16608,safe
33361,safe
26748,safe
8120,safe
5651,safe
17129,safe
16752,safe
10056,safe
7122,safe
27711,safe
5826,unhealthy for sensitive groups
32769,safe
7590,safe
5631,safe
32599,safe
31888,safe
16462,safe
24984,safe
18211,safe
32429,safe
8505,safe
21729,safe
15743,safe
19890,safe
4587,safe
24095,safe
26138,safe
19766,safe
29566,safe
7097,unhealthy for sensitive groups
4578,safe
23920,unhealthy for sensitive groups
6393,safe
21008,safe
13546,unhealthy for sensitive groups
14836,safe
5554,safe
17985,safe
11495,safe
3764,safe
14550,safe
8209,safe
26671,safe
27908,safe
32649,safe
26620,safe
14186,safe
34168,safe
6542,safe
3558,unhealthy for sensitive groups
7450,safe
10154,safe
17031,safe
34595,safe
4014,safe
26856,safe
16021,safe
17649,safe
20366,safe
13964,safe
22656,unhealthy for sensitive groups
19687,safe
30135,safe
26319,safe
34491,safe
12581,safe
13232,safe
24319,safe
9816,safe
13421,safe
27784,safe
27340,safe
34501,safe
11662,safe
4457,safe
1787,safe
22378,safe
33218,safe
34444,safe
10739,safe
23933,safe
32146,safe
11559,safe
1303,safe
4358,safe
6808,safe
31602,unhealthy for sensitive groups
18106,safe
3110,safe
8437,safe
27449,safe
8050,safe
21096,safe
11782,safe
12249,safe
27573,safe
20098,safe
29828,safe
23477,safe
13446,safe
21362,safe
24027,safe
3042,safe
8611,safe
28509,safe
21672,safe
6713,safe
32343,safe
4188,unhealthy for sensitive groups
34749,safe
22659,unhealthy for sensitive groups
7006,safe
141,safe
32627,safe
25541,safe
20699,safe
14536,safe
34331,unhealthy for sensitive groups
33076,safe
3273,safe
20504,safe
17932,safe
32642,safe
28255,safe
12838,safe
7613,safe
7845,unhealthy for sensitive groups
15466,safe
29277,safe
13727,safe
12961,safe
13406,safe
22794,safe
12795,safe
27402,safe
6284,safe
9239,unhealthy for sensitive groups
9586,safe
24350,safe
29449,safe
21413,safe
23317,safe
18302,safe
4752,unhealthy for sensitive groups
34977,safe
22709,safe
19538,unhealthy for sensitive groups
23161,safe
27261,safe
21636,safe
629,safe
25014,safe
24032,safe
34859,safe
28934,safe
29422,safe
16184,safe
16812,safe
4037,safe
4124,safe
8823,safe
21923,safe
12148,unhealthy for sensitive groups
5931,very unhealthy
15663,safe
17707,safe
29915,safe
23646,safe
22847,safe
7225,safe
28328,safe
31784,safe
6240,safe
4145,safe
26939,safe
8559,safe
1754,safe
1197,safe
27097,safe
31231,safe
21127,safe
20133,safe
6113,safe
11095,unhealthy for sensitive groups
25528,safe
18379,safe
18121,safe
14065,unhealthy for sensitive groups
2873,safe
30114,safe
2477,safe
19805,safe
19424,safe
976,safe
21277,safe
10547,safe
19356,safe
24866,safe
15711,unhealthy
34268,safe
25742,safe
34646,unhealthy
21524,unhealthy for sensitive groups
14703,safe
21689,unhealthy
19729,safe
12928,safe
698,safe
20947,safe
669,safe
11218,unhealthy for sensitive groups
3333,safe
2446,safe
17886,safe
22474,safe
6668,safe
32467,safe
15256,safe
21665,safe
31506,safe
29222,safe
33824,safe
32296,safe
32190,safe
26142,safe
33463,safe
25771,unhealthy for sensitive groups
5935,unhealthy for sensitive groups
13562,unhealthy for sensitive groups
34653,safe
6635,unhealthy for sensitive groups
34059,safe
13822,safe
15906,safe
2815,unhealthy for sensitive groups
21411,safe
762,safe
3995,safe
6130,safe
33286,safe
26203,safe
34961,safe
34659,unhealthy for sensitive groups
10551,safe
6696,safe
25888,unhealthy for sensitive groups
28558,safe
28850,safe
162,unhealthy for sensitive groups
33633,safe
27063,safe
3500,safe
11844,unhealthy for sensitive groups
6987,safe
9595,unhealthy for sensitive groups
6931,safe
8587,safe
11645,safe
26089,safe
21838,safe
29476,safe
17627,safe
23917,safe
16006,safe
6575,safe
33741,safe
25297,safe
29858,safe
32157,safe
728,unhealthy for sensitive groups
11101,unhealthy for sensitive groups
7545,unhealthy for sensitive groups
14930,safe
22327,safe
9335,safe
20857,safe
17614,safe
20033,safe
21450,safe
29419,safe
33817,safe
29515,safe
22845,safe
4891,unhealthy for sensitive groups
15240,safe
14483,safe
5494,safe
29966,unhealthy for sensitive groups
27805,safe
6049,safe
34231,safe
6098,safe
30909,safe
35056,unhealthy for sensitive groups
34833,safe
28806,safe
29306,safe
16059,safe
16827,safe
6711,safe
17158,safe
9496,unhealthy
31393,safe
14708,safe
32436,safe
31963,unhealthy for sensitive groups
13485,safe
15444,safe
32170,safe
25981,safe
4515,safe
10640,safe
16819,safe
11960,unhealthy
16927,safe
34671,unhealthy for sensitive groups
31756,safe
6797,safe
31949,safe
606,safe
13723,safe
19855,safe
34162,safe
25701,unhealthy for sensitive groups
16151,safe
13102,safe
28007,safe
5271,safe
11613,safe
13408,safe
25629,safe
9408,safe
11049,safe
11893,very unhealthy
18021,safe
34207,safe
17648,safe
16643,safe
8201,safe
5048,unhealthy for sensitive groups
10191,safe
9351,safe
33583,safe
12301,safe
29327,safe
32840,safe
31819,safe
5034,unhealthy
6480,safe
9563,safe
22559,safe
22716,safe
22626,unhealthy for sensitive groups
19740,safe
7078,safe
22818,safe
467,safe
26751,safe
28941,safe
8775,safe
31958,safe
10668,safe
5524,safe
8477,safe
14433,safe
4495,safe
3384,safe
24881,safe
7102,safe
22504,safe
3293,unhealthy for sensitive groups
11959,unhealthy for sensitive groups
4508,safe
13244,safe
3139,safe
7182,unhealthy
9424,safe
4464,safe
7906,safe
10891,safe
22060,safe
5712,safe
12261,safe
14850,safe
5768,safe
22980,safe
29039,safe
21491,safe
17625,safe
24657,safe
1313,safe
1276,safe
10020,safe
2399,safe
3165,safe
1714,safe
29493,safe
5397,safe
10634,safe
6814,unhealthy for sensitive groups
21890,safe
11862,safe
17140,safe
25097,safe
23321,safe
5734,unhealthy for sensitive groups
8390,safe
21570,unhealthy for sensitive groups
14264,safe
17599,safe
31308,safe
31249,safe
26374,safe
6867,safe
27507,safe
10851,safe
25429,safe
30001,safe
28374,safe
26024,safe
30898,safe
23972,safe
31733,safe
23770,safe
27708,safe
2271,safe
27310,safe
24678,safe
34103,safe
31159,unhealthy for sensitive groups
29522,safe
17745,safe
17512,safe
14136,safe
17661,unhealthy for sensitive groups
143,safe
18652,safe
12869,safe
27126,safe
9530,safe
9142,safe
29425,safe
8306,safe
27331,safe
11701,safe
4807,safe
20019,safe
24817,safe
13906,safe
31750,safe
34332,safe
28841,safe
29341,safe
19120,safe
7564,safe
34952,safe
15099,safe
23251,safe
24514,safe
14437,safe
22608,safe
26157,safe
29328,safe
17292,safe
1773,safe
31973,safe
6950,safe
1006,safe
21871,safe
15359,safe
20460,safe
12323,safe
13548,safe
19362,safe
2188,safe
22188,safe
20118,safe
31662,unhealthy for sensitive groups
23828,unhealthy for sensitive groups
26450,safe
10486,safe
19492,safe
4062,safe
17019,safe
4577,safe
21851,safe
20072,safe
22753,safe
2883,safe
21682,unhealthy for sensitive groups
9222,safe
29743,safe
21121,safe
27485,safe
5548,unhealthy
10754,safe
27732,unhealthy
27007,safe
26067,safe
10259,safe
10730,safe
4712,safe
7126,safe
13361,unhealthy for sensitive groups
24643,safe
15495,safe
34719,safe
21216,safe
4204,safe
13079,safe
13726,safe
11453,safe
4419,safe
9632,safe
2510,safe
34008,safe
21237,safe
26898,safe
10316,safe
5930,unhealthy
19903,safe
17459,safe
18739,safe
21870,safe
2392,safe
20554,safe
12733,safe
15527,safe
18687,safe
9282,safe
16482,safe
28544,safe
21424,safe
3411,safe
3705,safe
1306,safe
25243,safe
10708,safe
14101,safe
8949,safe
10185,safe
6378,safe
10126,safe
5565,safe
13869,unhealthy for sensitive groups
32356,unhealthy for sensitive groups
27637,safe
34984,safe
15717,unhealthy for sensitive groups
15248,safe
2193,safe
30037,safe
13810,safe
3647,safe
26135,safe
4572,safe
34626,safe
8940,safe
13122,unhealthy for sensitive groups
8783,safe
23182,safe
5403,safe
17333,safe
26926,safe
31539,unhealthy for sensitive groups
10929,safe
5996,safe
25865,safe
8490,safe
24500,unhealthy for sensitive groups
17503,unhealthy for sensitive groups
3111,safe
1321,safe
34033,safe
8297,safe
3196,safe
29380,safe
29320,safe
33481,safe
13708,safe
24520,safe
10230,safe
14496,safe
17410,safe
34264,safe
28750,safe
9580,safe
3339,safe
32176,safe
723,unhealthy for sensitive groups
25125,safe
2107,safe
32175,safe
23175,safe
13835,safe
30829,safe
21372,safe
6810,safe
19842,safe
30928,safe
17144,safe
2978,safe
8724,safe
29663,safe
32704,safe
4406,safe
33869,safe
31550,safe
18948,safe
11998,unhealthy for sensitive groups
26308,safe
17997,safe
211,safe
13313,safe
33664,safe
15707,unhealthy
120,unhealthy for sensitive groups
15555,safe
2212,safe
7731,safe
23768,safe
31312,safe
2838,safe
17829,safe
15255,safe
28178,safe
33745,safe
10561,safe
2318,safe
160,safe
30172,safe
20323,unhealthy
32125,safe
17582,safe
29714,safe
27474,safe
19539,safe
26792,safe
19344,safe
11995,unhealthy for sensitive groups
9395,safe
33221,safe
32021,safe
32680,unhealthy
6571,safe
4755,safe
4131,safe
15455,safe
28128,safe
10734,safe
22187,safe
33139,safe
19416,safe
598,safe
8473,safe
9278,safe
255,safe
26742,safe
17081,safe
4530,safe
2612,safe
13904,unhealthy for sensitive groups
10474,safe
9283,safe
26425,safe
27633,safe
27397,safe
31716,safe
24781,safe
13321,unhealthy for sensitive groups
21816,safe
23370,safe
2920,safe
20664,safe
4117,safe
31512,very unhealthy
2580,safe
18175,safe
8796,safe
66,safe
31353,safe
883,safe
31214,safe
28908,safe
15702,unhealthy for sensitive groups
10568,safe
32342,safe
28971,safe
32631,unhealthy for sensitive groups
15465,safe
24892,safe
19250,safe
28042,safe
17834,safe
34823,safe
14151,safe
31464,safe
3239,safe
16082,safe
11349,safe
21680,safe
24488,safe
9483,safe
6459,safe
2076,safe
8520,safe
14597,safe
20670,safe
8039,safe
4405,safe
22484,safe
7436,safe
1936,safe
3756,safe
20182,safe
22182,safe
24787,safe
27745,safe
14592,safe
28223,safe
13071,safe
33620,safe
21267,safe
2285,safe
15092,safe
19069,safe
19940,safe
24133,safe
34614,safe
23782,unhealthy for sensitive groups
33011,safe
15959,safe
16010,safe
25881,safe
21609,safe
32444,safe
34534,safe
18506,safe
1819,safe
11772,safe
27295,safe
4200,safe
4471,safe
4672,unhealthy for sensitive groups
18380,safe
10019,safe
23734,safe
7070,safe
34113,safe
34782,safe
15381,safe
26063,safe
20887,safe
23519,safe
27192,safe
375,safe
6037,safe
18137,safe
30044,safe
33639,safe
8965,unhealthy for sensitive groups
17850,safe
3283,unhealthy for sensitive groups
28051,safe
27433,safe
14070,safe
15370,unhealthy for sensitive groups
7221,safe
29575,safe
30776,safe
29558,safe
4825,safe
19029,safe
12453,safe
10095,safe
12324,safe
3677,safe
8242,safe
4811,safe
17940,safe
6538,safe
7052,safe
19478,safe
26090,safe
12480,safe
5727,unhealthy for sensitive groups
13025,safe
13325,safe
28153,safe
4355,safe
11874,safe
14546,safe
28874,safe
5046,safe
6804,safe
28546,safe
12310,safe
27136,safe
6628,safe
33217,safe
23961,safe
16663,safe
25046,safe
19240,safe
22878,safe
2674,safe
14933,safe
4401,safe
4767,safe
8235,safe
9633,safe
17003,safe
13080,safe
14379,unhealthy for sensitive groups
26435,safe
34443,safe
6946,safe
20282,safe
6646,safe
6022,safe
22542,safe
25139,safe
12825,safe
7014,safe
21935,safe
25951,safe
30849,safe
18146,safe
4557,safe
20800,safe
9264,unhealthy for sensitive groups
6498,safe
31405,safe
32226,unhealthy for sensitive groups
11600,safe
27911,safe
27410,safe
23616,safe
17677,safe
31785,safe
27604,safe
11522,safe
6083,safe
33395,safe
9240,unhealthy
9971,safe
27657,safe
32895,safe
11060,safe
24496,safe
7398,safe
10937,safe
8302,safe
29826,safe
10524,safe
19566,safe
14061,unhealthy for sensitive groups
1120,safe
21023,safe
4365,safe
12707,safe
1101,safe
11529,safe
9241,very unhealthy
27008,safe
11087,unhealthy for sensitive groups
11272,unhealthy for sensitive groups
2164,unhealthy for sensitive groups
24522,safe
21515,safe
27705,safe
47,safe
6004,safe
25176,safe
17071,safe
6202,safe
16234,safe
23908,safe
28571,safe
17280,safe
22895,safe
24640,safe
26658,safe
20807,safe
2692,safe
24327,safe
25422,safe
33436,unhealthy for sensitive groups
15854,safe
26946,safe
14839,safe
847,safe
26223,safe
29264,safe
21607,safe
17822,safe
1401,safe
21098,safe
7913,safe
32659,safe
10664,safe
1959,safe
5813,safe
5904,safe
23333,safe
11430,safe
6105,safe
3569,safe
28379,safe
9315,safe
34342,safe
7664,unhealthy for sensitive groups
28083,safe
33031,safe
22380,safe
717,safe
12039,unhealthy for sensitive groups
32164,safe
1200,safe
31174,safe
28871,safe
22702,safe
17969,safe
20598,safe
14647,safe
13007,safe
251,safe
19276,safe
20816,safe
33024,safe
22648,unhealthy
11006,unhealthy for sensitive groups
2288,safe
20336,safe
32946,safe
22161,safe
25279,safe
27356,safe
6317,safe
8311,safe
26104,safe
31635,unhealthy for sensitive groups
4344,safe
11981,unhealthy for sensitive groups
33619,safe
11643,safe
4202,safe
1315,safe
1134,safe
26148,safe
10507,safe
2023,safe
23710,safe
20702,safe
9347,safe
28057,unhealthy for sensitive groups
6692,safe
20871,safe
4739,safe
24361,safe
17846,safe
27821,safe
21175,safe
29410,safe
1416,safe
2970,safe
28215,safe
9884,safe
19280,safe
7956,safe
9876,safe
24472,safe
22079,safe
13737,safe
12913,safe
9824,safe
26100,safe
16023,safe
12066,safe
9827,safe
9226,safe
32019,safe
28631,safe
7993,safe
4413,safe
4398,safe
10194,safe
33209,safe
15111,safe
20246,unhealthy for sensitive groups
22345,safe
14986,safe
31933,safe
27789,safe
326,safe
34628,safe
2577,safe
33003,safe
1130,safe
2159,safe
1598,safe
2113,safe
9588,safe
23197,safe
13407,safe
30834,safe
13133,unhealthy for sensitive groups
23529,safe
3893,safe
11189,safe
15318,safe
23879,safe
17979,unhealthy for sensitive groups
22924,safe
21979,safe
5607,safe
21789,safe
33394,safe
18443,safe
22939,safe
22193,safe
31857,unhealthy
11165,unhealthy
4440,safe
15398,unhealthy for sensitive groups
27146,safe
8894,safe
1191,safe
16641,safe
12411,safe
25770,unhealthy for sensitive groups
17048,safe
22764,safe
32636,safe
3937,safe
22986,safe
21204,safe
13609,safe
20435,safe
6826,safe
32408,unhealthy for sensitive groups
631,safe
4193,safe
13124,unhealthy for sensitive groups
8453,safe
20238,unhealthy for sensitive groups
20193,safe
15048,unhealthy for sensitive groups
21836,safe
31799,safe
3977,safe
1127,safe
4874,unhealthy for sensitive groups
21781,safe
15903,safe
20070,safe
31559,safe
15879,safe
6143,safe
4643,safe
2148,unhealthy for sensitive groups
32177,safe
5291,safe
529,safe
29537,safe
14641,safe
12376,safe
25182,safe
9328,safe
9877,safe
17660,safe
13140,safe
7745,safe
26728,safe
26989,safe
17939,safe
22727,safe
4066,safe
19945,safe
10841,safe
31488,unhealthy for sensitive groups
24865,safe
28040,safe
25231,safe
18502,unhealthy for sensitive groups
34339,safe
14231,safe
4517,safe
9331,safe
8484,safe
17516,safe
7683,safe
21306,safe
17529,safe
21192,safe
17316,safe
32500,safe
25126,safe
34153,safe
29917,safe
29794,safe
23434,safe
14842,safe
29839,safe
