,aqi_ozone
603254,safe
679621,safe
783380,safe
329952,safe
850525,safe
198782,safe
1026457,safe
544324,safe
553830,safe
688473,safe
400578,safe
377362,safe
435278,safe
1084779,safe
32391,safe
1203503,safe
4167,safe
829487,safe
1081567,safe
523153,safe
142424,safe
815661,safe
331181,safe
1204597,safe
304479,unhealthy
382340,safe
1012350,safe
16002,safe
26757,safe
630499,safe
42608,safe
586787,safe
459554,unhealthy for sensitive groups
365216,safe
179348,safe
361889,safe
854737,safe
1191252,safe
488429,safe
11223,safe
247034,safe
675268,safe
903551,safe
933902,unhealthy for sensitive groups
795835,safe
615896,safe
105714,safe
125045,safe
492675,safe
825959,safe
975014,safe
130254,safe
16182,unhealthy for sensitive groups
372304,safe
57752,safe
1055749,safe
647222,safe
919816,safe
380012,safe
803419,unhealthy for sensitive groups
201037,safe
802707,safe
713828,safe
308402,safe
964136,safe
805726,safe
127440,safe
327677,safe
190035,safe
543824,safe
92498,unhealthy for sensitive groups
1053609,unhealthy for sensitive groups
931598,safe
733050,safe
834666,safe
1152753,safe
65931,safe
175057,safe
34605,safe
170153,safe
944786,unhealthy for sensitive groups
744182,safe
1178899,safe
1167817,safe
690892,safe
1051465,safe
1035797,safe
521866,safe
1107310,safe
22788,safe
941875,safe
1091689,safe
1039944,safe
534370,safe
399012,safe
1090253,unhealthy for sensitive groups
943739,safe
374409,safe
631299,safe
1102699,safe
45300,safe
219679,safe
118050,safe
1005333,safe
667108,safe
189089,safe
1198467,safe
752856,safe
827335,safe
810168,safe
226634,unhealthy
63647,unhealthy for sensitive groups
92946,safe
31446,safe
26793,unhealthy for sensitive groups
372167,safe
423250,safe
496883,safe
672605,safe
515498,safe
387812,safe
392729,safe
120874,safe
537781,safe
368309,safe
521259,safe
588663,safe
570381,safe
404425,safe
688764,safe
788318,safe
796732,safe
244213,safe
353195,unhealthy for sensitive groups
623390,safe
1052336,safe
484113,safe
78371,unhealthy for sensitive groups
617906,safe
18126,safe
135394,safe
320582,safe
615720,safe
812956,safe
347916,safe
483716,safe
1136106,safe
1028094,unhealthy for sensitive groups
794056,safe
1130791,safe
91946,safe
304615,unhealthy
1203452,safe
518259,safe
493311,safe
990838,safe
1130083,safe
656197,safe
368976,safe
706299,safe
632837,safe
866985,safe
695568,safe
234350,safe
1053743,safe
728800,safe
586558,safe
271903,safe
1160064,safe
150705,safe
684207,safe
57083,safe
934362,unhealthy for sensitive groups
6219,unhealthy for sensitive groups
795359,safe
176056,safe
85670,safe
648576,safe
584016,safe
352806,safe
443008,safe
239286,safe
111263,safe
905104,safe
8262,safe
267144,safe
70182,safe
1050962,unhealthy for sensitive groups
1079474,safe
913775,safe
15687,unhealthy for sensitive groups
198331,safe
699006,safe
287932,safe
764104,safe
484146,safe
668075,safe
772594,safe
1052797,unhealthy for sensitive groups
1008508,safe
981410,safe
1084582,safe
484414,safe
1181273,safe
244585,safe
853362,safe
410751,safe
325845,safe
265153,safe
1062849,safe
1121431,safe
1203576,safe
462270,unhealthy for sensitive groups
502304,safe
450976,safe
311879,unhealthy for sensitive groups
1058397,safe
31185,safe
123164,safe
478124,safe
591005,safe
1010905,safe
966126,safe
222081,safe
1069176,safe
683031,safe
492978,safe
2295,safe
984592,safe
113756,safe
432795,safe
291613,safe
1104688,safe
889202,safe
226797,unhealthy
241701,safe
853383,safe
708458,safe
109431,safe
162451,unhealthy for sensitive groups
910145,unhealthy for sensitive groups
46938,safe
329136,safe
291432,safe
2745,safe
651013,safe
604748,unhealthy for sensitive groups
26118,safe
912262,safe
562449,safe
209357,safe
262596,safe
769104,safe
208188,safe
850040,safe
269029,safe
155850,unhealthy for sensitive groups
81521,safe
649455,unhealthy for sensitive groups
311347,safe
202707,safe
336950,safe
721326,safe
326748,safe
16155,safe
558406,safe
509204,safe
1152501,safe
283666,safe
132164,safe
287739,safe
365937,unhealthy for sensitive groups
1008936,safe
962662,safe
801461,safe
105350,safe
550676,safe
910211,unhealthy for sensitive groups
756891,safe
475000,safe
900945,safe
981569,unhealthy
341724,safe
918769,safe
302201,safe
776678,safe
714024,safe
143781,safe
409027,safe
911263,safe
77953,safe
904981,safe
1035031,safe
759581,safe
163947,safe
1080005,safe
197282,unhealthy for sensitive groups
740695,unhealthy for sensitive groups
37458,safe
220194,safe
1126666,safe
365258,safe
683578,safe
1162045,unhealthy for sensitive groups
72120,unhealthy for sensitive groups
18306,safe
534792,safe
363865,safe
583380,safe
360935,safe
878453,safe
699064,safe
1185775,safe
1175523,safe
499474,safe
1039265,safe
1173019,safe
1111724,safe
168034,safe
953136,safe
139870,safe
1025515,safe
219011,safe
772163,safe
396,safe
288216,safe
640787,safe
478534,safe
871912,safe
223485,safe
320365,safe
639252,safe
193533,safe
475937,safe
335491,safe
18369,safe
62653,safe
893419,safe
477723,safe
78994,safe
892867,safe
163508,safe
343024,safe
540829,safe
905863,safe
282579,unhealthy for sensitive groups
578751,safe
33300,safe
1185298,safe
474929,safe
1144791,safe
641151,safe
17964,safe
553705,safe
610453,safe
1135775,safe
308381,unhealthy for sensitive groups
1144829,safe
752893,safe
674507,safe
493445,safe
1204614,safe
197700,safe
81229,unhealthy
606357,safe
772527,safe
1206388,safe
41939,safe
374948,unhealthy
147405,safe
193432,safe
166639,safe
1159470,safe
562085,safe
327243,safe
36450,safe
427119,safe
813894,safe
815290,safe
771695,safe
316450,safe
104674,safe
848415,unhealthy for sensitive groups
533401,safe
586000,safe
392395,safe
1043244,safe
911639,safe
876624,safe
407620,safe
45795,safe
654466,unhealthy for sensitive groups
454059,safe
617697,safe
914763,unhealthy for sensitive groups
652417,safe
22221,safe
399428,safe
461387,safe
1097096,safe
712929,unhealthy for sensitive groups
687873,safe
362016,safe
710009,safe
846906,safe
914606,unhealthy for sensitive groups
487734,safe
458094,safe
1168935,safe
314732,safe
659475,safe
767275,safe
684403,safe
216340,safe
352240,unhealthy for sensitive groups
911809,safe
3384,unhealthy for sensitive groups
37038,unhealthy for sensitive groups
902913,safe
164530,safe
972493,safe
831454,safe
819787,safe
52200,safe
55796,safe
1065634,safe
444012,safe
175569,safe
1206084,safe
685313,safe
349493,safe
495862,safe
1119965,safe
489978,safe
781184,safe
1191487,safe
423446,safe
414601,safe
188721,safe
1049760,safe
896632,safe
167875,safe
544348,safe
917090,safe
181006,safe
395612,safe
764528,safe
177536,safe
906976,safe
107757,safe
24678,safe
976903,safe
58476,unhealthy for sensitive groups
924809,safe
696976,safe
782755,safe
231558,safe
369117,safe
65147,unhealthy for sensitive groups
747387,safe
791866,safe
278412,safe
172699,safe
211950,unhealthy
535699,safe
409984,safe
757193,safe
259284,safe
1062644,safe
1205463,safe
1152631,safe
1087816,safe
1118804,safe
678189,safe
944518,safe
202920,safe
1185675,safe
867434,safe
915089,safe
748811,safe
812273,very unhealthy
105502,safe
712783,safe
193557,safe
999508,unhealthy for sensitive groups
1031784,safe
1150021,safe
332901,safe
1121573,safe
746129,safe
993284,safe
549691,safe
1019303,safe
914537,unhealthy for sensitive groups
676292,unhealthy for sensitive groups
161200,unhealthy for sensitive groups
438492,safe
869864,safe
1011441,safe
984990,safe
789290,safe
646222,safe
1046811,safe
842437,safe
914641,safe
718209,safe
788890,safe
653454,safe
696832,safe
169794,safe
427974,safe
972928,safe
295332,safe
739832,safe
669761,safe
611032,unhealthy for sensitive groups
1184397,unhealthy for sensitive groups
240926,safe
986594,safe
806623,safe
492086,safe
208348,safe
446750,safe
432250,safe
1187571,unhealthy for sensitive groups
998297,safe
391330,safe
1037665,safe
729972,safe
851594,safe
388121,safe
10692,unhealthy for sensitive groups
547269,safe
1143255,safe
47836,safe
1055004,safe
1067443,safe
1190779,safe
775239,safe
970483,unhealthy
574962,safe
611232,safe
615962,safe
1103306,safe
183821,safe
1136789,safe
462635,safe
587472,safe
207251,unhealthy for sensitive groups
902546,safe
631720,safe
1206413,unhealthy for sensitive groups
55988,safe
982766,safe
97864,safe
913711,safe
1016061,safe
434298,safe
856564,safe
556847,safe
759675,safe
512640,safe
1126498,safe
716983,unhealthy for sensitive groups
296148,safe
824404,safe
401480,safe
772646,safe
366564,very unhealthy
443426,safe
266709,safe
144077,safe
889942,safe
788477,unhealthy
1156940,safe
577971,safe
551430,safe
872177,safe
866418,safe
968128,safe
906088,safe
833587,safe
948953,safe
907699,safe
40557,safe
489635,safe
328739,safe
638419,safe
44589,safe
167178,safe
925538,safe
1046677,safe
220865,safe
906706,safe
215365,safe
592940,safe
310218,safe
518344,safe
910747,safe
474606,safe
481604,safe
284037,safe
36765,safe
1114723,unhealthy for sensitive groups
559485,safe
884144,safe
661564,safe
914493,safe
151711,safe
471901,safe
479981,safe
953865,safe
582270,unhealthy for sensitive groups
1188438,safe
380447,safe
121918,safe
128811,safe
102005,safe
528067,safe
765508,safe
903905,safe
178572,safe
724542,safe
370085,safe
385759,safe
675030,safe
1030419,safe
434139,safe
567956,safe
523980,safe
999072,unhealthy for sensitive groups
8757,safe
387046,safe
746954,safe
124849,safe
773198,safe
910037,safe
1022226,safe
654850,safe
284140,safe
765758,safe
193070,safe
1099935,safe
323586,safe
1012354,safe
223207,safe
1039169,safe
959889,unhealthy for sensitive groups
528828,safe
34623,safe
1100362,safe
428666,safe
532071,safe
529908,safe
621577,safe
1023462,safe
1066161,safe
915117,safe
27,safe
1124723,unhealthy for sensitive groups
1157954,safe
865684,unhealthy for sensitive groups
825242,safe
494512,safe
503228,safe
909976,unhealthy for sensitive groups
290842,safe
681997,safe
1047624,safe
487119,safe
1095002,safe
468460,safe
1123290,safe
166597,safe
106912,safe
686262,safe
573252,safe
629924,safe
8793,safe
1169199,safe
577658,safe
124221,unhealthy for sensitive groups
688697,safe
621708,safe
755044,safe
477928,safe
1172148,safe
603997,unhealthy for sensitive groups
615287,safe
910735,safe
326523,safe
1075142,safe
1102623,safe
874733,safe
1096208,safe
1173915,safe
825780,safe
822979,safe
1010101,safe
181969,safe
5787,safe
717131,safe
43590,safe
718225,safe
990452,safe
180705,safe
223564,safe
268645,safe
1131348,safe
982062,safe
800436,safe
185086,safe
136919,safe
909887,unhealthy for sensitive groups
1057488,safe
228389,safe
1096543,safe
1115024,safe
747603,safe
191487,safe
955137,safe
1095973,safe
265190,safe
913277,safe
74576,safe
862301,unhealthy
890675,safe
905478,safe
1013619,safe
180522,safe
455738,safe
386428,unhealthy for sensitive groups
81221,very unhealthy
66549,safe
114287,safe
421297,safe
963198,safe
29502,unhealthy for sensitive groups
1038763,safe
497823,safe
505210,safe
258554,safe
4653,safe
914837,safe
157173,safe
165969,safe
205721,unhealthy for sensitive groups
774338,safe
363934,safe
135554,safe
641268,safe
883212,safe
939655,safe
249978,safe
443184,safe
905428,safe
148803,safe
7758,safe
932537,safe
1156346,safe
826744,safe
1148145,safe
371481,safe
41229,safe
1011278,safe
372175,safe
219198,safe
345645,safe
325616,safe
1002655,unhealthy for sensitive groups
1051867,safe
82132,unhealthy for sensitive groups
617835,safe
315733,safe
905021,safe
386895,safe
910444,safe
705970,safe
968602,safe
91842,safe
513767,safe
1096250,safe
987599,safe
136747,safe
1110082,safe
908415,safe
388259,safe
530054,safe
1021422,safe
702525,safe
235227,safe
768875,safe
1047251,unhealthy for sensitive groups
804267,safe
1082245,safe
503559,unhealthy for sensitive groups
117771,safe
977983,safe
480920,safe
52287,safe
930283,safe
1139302,safe
527910,safe
553638,safe
1069927,safe
76448,safe
270896,safe
798128,safe
394198,safe
197090,safe
21474,safe
735031,safe
1172139,safe
1182245,safe
1068879,unhealthy for sensitive groups
211808,unhealthy for sensitive groups
906282,safe
676092,safe
1192918,safe
177414,safe
885986,safe
1072156,safe
696281,safe
38872,safe
821579,safe
517508,safe
115259,safe
1147119,unhealthy for sensitive groups
520636,safe
115781,safe
834322,safe
296135,safe
412091,safe
78735,safe
488567,safe
1119839,safe
371244,safe
166785,safe
485520,safe
1090952,safe
685198,safe
109595,safe
645560,unhealthy for sensitive groups
882216,safe
38090,safe
781955,safe
362102,unhealthy for sensitive groups
698790,safe
104920,safe
1085428,safe
74860,safe
186445,safe
852566,safe
975315,safe
701337,safe
1205511,safe
155727,unhealthy for sensitive groups
489338,safe
404931,safe
726556,safe
759544,safe
1197856,safe
980999,safe
560105,safe
282441,unhealthy for sensitive groups
215821,safe
126517,safe
975885,safe
691397,safe
294495,safe
564996,safe
361077,safe
674439,safe
414634,safe
1055046,safe
61654,safe
995001,unhealthy for sensitive groups
28980,safe
349752,unhealthy for sensitive groups
594149,unhealthy for sensitive groups
1136236,safe
1002915,unhealthy
614900,safe
620860,safe
599056,unhealthy
144499,unhealthy for sensitive groups
915428,unhealthy
633008,safe
388865,safe
551125,safe
638541,safe
817107,safe
1144833,safe
1040819,safe
29448,safe
1107737,safe
657237,safe
513072,safe
795436,safe
896865,safe
361922,safe
358399,unhealthy for sensitive groups
1045911,safe
427281,safe
1002119,safe
1019500,safe
365074,safe
280355,safe
942545,safe
588605,safe
429856,unhealthy for sensitive groups
461567,safe
422748,safe
1075515,safe
352399,unhealthy for sensitive groups
857077,safe
208103,safe
1007981,safe
1087004,safe
720346,safe
528694,safe
91229,unhealthy for sensitive groups
891488,safe
172719,safe
409997,safe
989668,safe
361550,unhealthy for sensitive groups
95543,safe
161932,safe
663798,safe
876906,safe
82499,safe
809731,safe
968438,safe
914224,safe
81021,safe
502392,safe
773142,safe
1194141,safe
