Report: TAMIS002 - Raw Data Report (JMP) for 01/01/2008 - 09/01/2020
User: dr.anne.warren@gmail.com, Run Date: 09/11/2020 12:20:47

"?" represents a missing value.
"SOC" stands for Sampler Occurrence Code.  It distinguishes between different samplers of the same type at a site at the same time. This is a user defined code that once assigned should not be changed.
"AQS Code" is a unique code for the site.  It is a combination of the state FIPS code, county FIPS code and the site EPA code.

For more information about terminology and column definitions visit https://www17.tceq.texas.gov/tamis/index.cfm?fuseaction=report.terms&rt=1802
For questions about AMCVs visit http://www.tceq.texas.gov/toxicology/AirToxics.html/#list

State	Region	County	City	AQS Code	Site Name	Latitude	Longitude	Year	Month	Day	Date	Start Hour	Start Minute	Start Time	Duration	Sampler Type	SOC	Aluminum Pm10 Stp (ug/m3 (25 C)) <82101>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Antimony Pm10 Stp (ug/m3 (25 C)) <82102>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Arsenic Pm10 Stp (ug/m3 (25 C)) <82103>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Barium Pm10 Stp (ug/m3 (25 C)) <82107>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Beryllium Pm10 Stp (ug/m3 (25 C)) <82105>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Cadmium Pm10 Stp (ug/m3 (25 C)) <82110>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Calcium Pm10 Stp (ug/m3 (25 C)) <82111>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Chromium Pm10 Stp (ug/m3 (25 C)) <82112>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Cobalt Pm10 Stp (ug/m3 (25 C)) <82113>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Copper Pm10 Stp (ug/m3 (25 C)) <82114>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Iron Pm10 Stp (ug/m3 (25 C)) <82126>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Lead Pm10 Stp (ug/m3 (25 C)) <82128>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Magnesium Pm10 Stp (ug/m3 (25 C)) <82140>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Manganese Pm10 Stp (ug/m3 (25 C)) <82132>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Molybdenum Pm10 Stp (ug/m3 (25 C)) <82134>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Nickel Pm10 Stp (ug/m3 (25 C)) <82136>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Pm10 - Lc (ug/m3 (LC)) <85101>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Pm10 Total 0-10um Stp (ug/m3 (25 C)) <81102>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Potassium Pm10 Stp (ug/m3 (25 C)) <82180>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Selenium Pm10 Stp (ug/m3 (25 C)) <82154>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Silver Pm10 Stp (ug/m3 (25 C)) <82166>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Sodium Pm10 Stp (ug/m3 (25 C)) <82184>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Thallium Pm10 Stp (ug/m3 (25 C)) <82173>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Tin Pm10 Stp (ug/m3 (25 C)) <82160>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Vanadium Pm10 Stp (ug/m3 (25 C)) <82164>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Zinc Pm10 Stp (ug/m3 (25 C)) <82167>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	07	22	20100722	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.351			.014		.0027			.017		.00405			.022		.027			.02		.00027			.0006		.00027			.001		1.86			.276		.0027			.002		.00054			.004		.0229			.001		.573			.01		.00108			.01		.396			.028		.0188			.001		.00108			.002		.00365			.004		?					?					.21			.205		.0027			.017		.00054			.01		2.29			1.769		.00203			.028		.00135			.011		.00841			.001		.0217			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	07	25	20100725	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					37			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	07	25	20100725	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.586			.014		.00271			.017		.00407			.022		.0271			.02		.00027			.0006		.00027			.001		1.79			.276		.00271			.002		.00054			.004		.0351			.001		.816			.01		.00817			.01		.286			.028		.0191			.001		.00109			.002		.00241			.004		?					?					.234			.205		.00271			.017		.00054			.01		.54			1.769		.00203			.028		.00568			.011		.00515			.001		.0349			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2010	07	25	20100725	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					30			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2010	07	25	20100725	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					36			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2010	07	25	20100725	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					34			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2010	07	25	20100725	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					28			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	07	28	20100728	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					46			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	07	28	20100728	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.606			.014		.00271			.017		.00406			.022		.0271			.02		.00027			.0006		.00027			.001		4.03			.276		.00271			.002		.00054			.004		.0321			.001		.99			.01		.00218			.01		.519			.028		.154			.001		.00109			.002		.00346			.004		?					?					.243			.205		.00271			.017		.00054			.01		2.28			1.769		.00203			.028		.00136			.011		.00612			.001		.024			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	07	31	20100731	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					35			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	07	31	20100731	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.512			.014		.00271			.017		.00407			.022		.0271			.02		.00027			.0006		.00027			.001		3.17			.276		.00271			.002		.00054			.004		.034			.001		.915			.01		.00356			.01		.318			.028		.0244			.001		.00109			.002		.00219			.004		?					?					.177			.205		.00271			.017		.00054			.01		.54			1.769		.00204			.028		.00136			.011		.00313			.001		.051			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2010	07	31	20100731	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					26			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2010	07	31	20100731	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					26			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2010	07	31	20100731	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					23			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2010	07	31	20100731	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					25			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	03	20100803	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					53			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	03	20100803	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.745			.014		.00272			.017		.00408			.022		.0272			.02		.00027			.0006		.00027			.001		5.62			.276		.00272			.002		.00055			.004		.0425			.001		1.4			.01		.00731			.01		.368			.028		.0355			.001		.00109			.002		.00938			.004		?					?					.248			.205		.00272			.017		.00204			.01		.545			1.769		.00204			.028		.0032			.011		.0214			.001		.204			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	06	20100806	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					44			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	06	20100806	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.34			.014		.00271			.017		.00407			.022		.0271			.02		.00027			.0006		.00027			.001		6.98			.276		.00271			.002		.00054			.004		.0354			.001		.957			.01		.0043			.01		.234			.028		.0304			.001		.00109			.002		.00555			.004		?					?					.054			.205		.00271			.017		.00054			.01		.54			1.769		.00204			.028		.00136			.011		.00654			.001		.0422			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2010	08	06	20100806	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					20			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2010	08	06	20100806	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					14			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2010	08	06	20100806	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					14			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2010	08	06	20100806	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					9			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	09	20100809	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					36			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	09	20100809	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.247			.014		.00272			.017		.00407			.022		.02715			.02		.00027			.0006		.00027			.001		5.48			.276		.00272			.002		.00055			.004		.0284			.001		.654			.01		.00262			.01		.22			.028		.022			.001		.00109			.002		.00532			.004		?					?					.0545			.205		.00272			.017		.00055			.01		.545			1.769		.00204			.028		.00136			.011		.0105			.001		.0309			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	12	20100812	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					39			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	12	20100812	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.21			.014		.00274			.017		.00412			.022		.0274			.02		.00027			.0006		.00027			.001		4.45			.276		.00274			.002		.00055			.004		.0394			.001		.965			.01		.00568			.01		.15			.028		.0284			.001		.0011			.002		.00727			.004		?					?					.112			.205		.00274			.017		.00055			.01		.55			1.769		.00206			.028		.00137			.011		.0165			.001		.121			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2010	08	12	20100812	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					24			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2010	08	12	20100812	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					21			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2010	08	12	20100812	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					23			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2010	08	12	20100812	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					27			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	15	20100815	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					23			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	15	20100815	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.214			.014		.00271			.017		.00407			.022		.0271			.02		.00027			.0006		.00027			.001		1.43			.276		.00271			.002		.00054			.004		.0226			.001		.442			.01		.00109			.01		.288			.028		.0113			.001		.00109			.002		.00622			.004		?					?					.155			.205		.00271			.017		.00054			.01		1.61			1.769		.00204			.028		.00136			.011		.0227			.001		.0217			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	18	20100818	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					35			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	18	20100818	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.376			.014		.00272			.017		.00409			.022		.0272			.02		.00027			.0006		.00027			.001		6.5			.276		.00272			.002		.00055			.004		.0267			.001		1.11			.01		.00598			.01		.256			.028		.0324			.001		.00109			.002		.00439			.004		?					?					.112			.205		.00272			.017		.00055			.01		.545			1.769		.00204			.028		.00136			.011		.00817			.001		.0663			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2010	08	18	20100818	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					22			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2010	08	18	20100818	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					16			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2010	08	18	20100818	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					13			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2010	08	18	20100818	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					20			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	21	20100821	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					29			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	21	20100821	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.278			.014		.00272			.017		.00408			.022		.0272			.02		.00027			.0006		.00027			.001		3.4			.276		.00272			.002		.00055			.004		.0224			.001		.548			.01		.00109			.01		.339			.028		.0176			.001		.00109			.002		.00363			.004		?					?					.162			.205		.00272			.017		.00055			.01		1.79			1.769		.00204			.028		.00136			.011		.00856			.001		.0194			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	24	20100824	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					42			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	24	20100824	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.458			.014		.00272			.017		.00407			.022		.0662			.02		.00027			.0006		.00027			.001		3.36			.276		.00272			.002		.0011			.004		.0378			.001		1.15			.01		.00678			.01		.269			.028		.0258			.001		.00109			.002		.00602			.004		?					?					.206			.205		.00272			.017		.00055			.01		.545			1.769		.00204			.028		.00342			.011		.00716			.001		.153			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2010	08	24	20100824	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					36			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2010	08	24	20100824	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					36			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2010	08	24	20100824	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					33			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	27	20100827	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					46			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	27	20100827	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.206			.014		.00272			.017		.00407			.022		.1			.02		.00027			.0006		.00027			.001		3.2			.276		.00272			.002		.00055			.004		.0345			.001		.585			.01		.0057			.01		.14			.028		.0194			.001		.00109			.002		.00365			.004		?					?					.275			.205		.00272			.017		.00055			.01		.545			1.769		.00204			.028		.0102			.011		.00895			.001		.116			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	30	20100830	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					27			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	08	30	20100830	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.168			.014		.00271			.017		.00407			.022		.0271			.02		.00027			.0006		.00027			.001		2.52			.276		.00271			.002		.00054			.004		.0239			.001		.513			.01		.00109			.01		.257			.028		.0349			.001		.00109			.002		.00537			.004		?					?					.132			.205		.00271			.017		.00054			.01		1.5			1.769		.00203			.028		.00136			.011		.0115			.001		.0277			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2010	08	30	20100830	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					21			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2010	08	30	20100830	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					19			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2010	08	30	20100830	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					18			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	09	02	20100902	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					40			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	09	02	20100902	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.239			.014		.00271			.017		.00406			.022		.0271			.02		.00027			.0006		.00027			.001		6.93			.276		.00271			.002		.00054			.004		.0235			.001		.623			.01		.00238			.01		.422			.028		.0301			.001		.00109			.002		.00457			.004		?					?					.157			.205		.00271			.017		.00054			.01		2.35			1.769		.00203			.028		.00136			.011		.0118			.001		.0299			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	09	05	20100905	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					25			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	09	05	20100905	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.111			.014		.00271			.017		.00407			.022		.0993			.02		.00027			.0006		.00027			.001		1.5			.276		.00271			.002		.00054			.004		.0174			.001		.278			.01		.00311			.01		.128			.028		.0116			.001		.00109			.002		.00268			.004		?					?					.229			.205		.00271			.017		.00054			.01		.54			1.769		.00203			.028		.00136			.011		.00621			.001		.0297			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2010	09	05	20100905	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					26			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2010	09	05	20100905	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					26			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2010	09	05	20100905	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					25			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	09	08	20100908	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					58			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	09	08	20100908	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	1.11			.014		.00271			.017		.00407			.022		.0271			.02		.00027			.0006		.00027			.001		6.28			.276		.00271			.002		.00054			.004		.0183			.001		1.49			.01		.00444			.01		.813			.028		.0389			.001		.00109			.002		.00488			.004		?					?					.398			.205		.00271			.017		.00054			.01		2.97			1.769		.00203			.028		.00136			.011		.0109			.001		.0245			.0133	
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2010	09	11	20100911	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					25			4		?					?					?					?					?					?					?					?				
