"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-02","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","87",",,W","79",",,W","  130",",,W","  130",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-03","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","86",",,W","78",",,W","  160",",,W","  160",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-04","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","82","H,,S","87",",,W","78",",,W","  130",",,W","  150",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-05","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","83","H,,S","88",",,W","75",",,W","  350",",,W","  340",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-06","17.00",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","74","H,,S","78",",,W","66",",,W","  350",",,W","  330",",,W","31.1",",,W","38.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-07","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","78",",,W","67",",,W","  350",",,W","  350",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-08","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","78",",,W","64",",,W","  130",",,W","  110",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-09","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","81",",,W","68",",,W","  140",",,W","  140",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-10","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","84",",,W","72",",,W","  100",",,W","  100",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-11","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","86",",,W","76",",,W","  130",",,W","  130",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-12","7.61",",,W",,,"0.38",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","86",",,W","74",",,W","  210",",,W","  210",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-13","9.40",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","80",",,W","75",",,W","   90",",,W","   70",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-14","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","85",",,W","77",",,W","  150",",,W","  150",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-15","8.72",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","80","H,,S","85",",,W","77",",,W","  180",",,W","  180",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-16","8.50",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","83",",,W","68",",,W","  340",",,W","  340",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-17","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","74",",,W","66",",,W","  350",",,W","  350",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-18","12.30",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","78",",,W","65",",,W","  350",",,W","  350",",,W","25.9",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-19","16.11",",,W",,,"1.33",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","71",",,W","60",",,W","  340",",,W","  350",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-20","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","73",",,W","58",",,W","  360",",,W","   30",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-21","8.05",",,W",,,"0.44",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","75",",,W","68",",,W","  110",",,W","  100",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-22","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","72",",,W","63",",,W","  340",",,W","  340",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-23","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","78",",,W","59",",,W","  350",",,W","  150",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-24","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","80",",,W","63",",,W","  360",",,W","   10",",,W","10.1",",,W","12.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-25","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","72",",,W","65",",,W","   60",",,W","   50",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-26","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","78",",,W","70",",,W","  150",",,W","  160",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-27","4.92",",,W",,,"0.62",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","75",",,W","65",",,W","  340",",,W","  340",",,W","25.9",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-28","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","81",",,W","67",",,W","  140",",,W","  140",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-29","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","82",",,W","74",",,W","  130",",,W","  130",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-30","15.21",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","82",",,W","76",",,W","  170",",,W","  170",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-10-31","10.51",",,W",,,"2.97",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","79",",,W","65",",,W","  320",",,W","  340",",,W","29.1",",,W","36.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-01","5.82",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","77",",,W","61",",,W","  320",",,W","  310",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-02","19.01",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","72",",,W","61",",,W","  350",",,W","  340",",,W","33.1",",,W","40.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-03","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","69",",,W","57",",,W","   40",",,W","   40",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-04","15.21",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","70","H,,S","77",",,W","64",",,W","  120",",,W","  130",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-05","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","80",",,W","73",",,W","  130",",,W","  140",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-06","11.41",",,W",,,"0.28",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","81",",,W","59",",,W","  350",",,W","  350",",,W","29.1",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-07","21.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","66",",,W","51",",,W","  360",",,W","  360",",,W","29.1",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-08","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","65",",,W","53",",,W","   30",",,W","   30",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-09","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","71",",,W","58",",,W","   80",",,W","   80",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-10","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","72",",,W","58",",,W","  350",",,W","  350",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-11","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","74",",,W","59",",,W","   30",",,W","   40",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-12","17.90",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","73",",,W","49",",,W","   20",",,W","   20",",,W","32.0",",,W","38.9",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-13","18.79",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","55",",,W","39",",,W","   30",",,W","   30",",,W","30.0",",,W","38.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-14","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","64",",,W","47",",,W","   30",",,W","   40",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-15","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","73",",,W","60",",,W","  100",",,W","  110",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-16","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","78",",,W","66",",,W","  140",",,W","  150",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-17","6.71",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","74","H,,S","81",",,W","71",",,W","  200",",,W","  200",",,W","16.1",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-18","9.62",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","71","H,,S","74",",,W","63",",,W","   60",",,W","   60",",,W","21.9",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-19","14.54",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","68",",,W","62",",,W","   60",",,W","   40",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-20","11.41",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","74",",,W","60",",,W","  110",",,W","  100",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-21","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","77",",,W","70",",,W","  130",",,W","  130",",,W","17.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-22","14.76",",,W",,,"0.21",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","73",",,W","50",",,W","  340",",,W","  350",",,W","28.0",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-23","24.38",",,W",,,"0.09",",,W,2400","0.0",",,Z","0.0",",,W","51","H,,S","53",",,W","48",",,W","   30",",,W","   10",",,W","30.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-24","17.90",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","51",",,W","44",",,W","   20",",,W","   30",",,W","29.1",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-25","19.91",",,W",,,"1.17",",,W,2400","0.0",",,Z","0.0",",,W","46","H,,S","47",",,W","42",",,W","  360",",,W","  360",",,W","31.1",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-26","18.79",",,W",,,"0.67",",,W,2400","0.0",",,Z","0.0",",,W","43","H,,S","46",",,W","41",",,W","  320",",,W","  320",",,W","31.1",",,W","38.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-27","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","50",",,W","40",",,W","  350",",,W","  350",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-28","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","55",",,W","41",",,W","   60",",,W","   60",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-29","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","58",",,W","44",",,W","   80",",,W","   80",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-11-30","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","67",",,W","49",",,W","   90",",,W","   80",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-01","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","67",",,W","56",",,W","  190",",,W","  190",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-02","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","75",",,W","61",",,W","  220",",,W","  230",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-03","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","76",",,W","62",",,W","  220",",,W","  220",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-04","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","74",",,W","63",",,W","  150",",,W","  160",",,W","14.1",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-05","14.32",",,W",,,"0.01",",,W,2400","0.0",",,Z","0.0",",,W","69","H,,S","74",",,W","47",",,W","  350",",,W","  350",",,W","25.9",",,W","32.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-06","21.70",",,W",,,"0.04",",,W,2400","0.0",",,Z","0.0",",,W","46","H,,S","47",",,W","40",",,W","  360",",,W","  340",",,W","31.1",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-07","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","40","H,,S","41",",,W","39",",,W","  360",",,W","  340",",,W","25.9",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-08","10.07",",,W",,,"0.00","T,,W,2400","0.0",",,Z","0.0",",,W","42","H,,S","48",",,W","40",",,W","  350",",,W","  340",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-09","14.99",",,W",,,"0.06",",,W,2400","0.0",",,Z","0.0",",,W","49","H,,S","50",",,W","44",",,W","  340",",,W","  340",",,W","29.1",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-10","17.67",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","49",",,W","38",",,W","  340",",,W","  340",",,W","33.1",",,W","38.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-11","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","51",",,W","44",",,W","  360",",,W","   10",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-12","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","51",",,W","41",",,W","   20",",,W","   20",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-13","7.61",",,W",,,"0.03",",,W,2400","0.0",",,Z","0.0",",,W","53","H,,S","64",",,W","47",",,W","  100",",,W","  100",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-14","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","62",",,W","45",",,W","  350",",,W","  350",",,W","35.1",",,W","38.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-15","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","54",",,W","40",",,W","  340",",,W","  350",",,W","25.1",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-16","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","57",",,W","39",",,W","  160",",,W","  150",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-17","4.25",",,W",,,"0.00",",,W,2400","0.0",",,Z","0.0",",,W","53","H,,S","65",",,W","45",",,W","  100",",,W","  110",",,W","8.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-18","7.16",",,W",,,"0.00",",,W,2400","0.0",",,Z","0.0",",,W","55","H,,S","65",",,W","47",",,W","  120",",,W","  130",",,W","16.1",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-19","11.63",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","72",",,W","58",",,W","  160",",,W","  170",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-20","12.30",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","70",",,W","63",",,W","  130",",,W","  130",",,W","19.9",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-21","8.28",",,W",,,"0.42",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","72",",,W","54",",,W","  180",",,W","  270",",,W","23.0",",,W","36.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-22","10.29",",,W",,,"0.01",",,W,2400","0.0",",,Z","0.0",",,W","60","H,,S","66",",,W","43",",,W","  340",",,W","  350",",,W","29.1",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-23","16.78",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","51",",,W","38",",,W","  350",",,W","  350",",,W","30.0",",,W","36.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-24","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","53",",,W","40",",,W","   50",",,W","   60",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-25","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","60",",,W","49",",,W","   80",",,W","   80",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-26","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","60",",,W","48",",,W","   30",",,W","   30",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-27","8.95",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","56",",,W","50",",,W","   20",",,W","   20",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2013-12-28","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","54",",,W","44",",,W","   30",",,W","   30",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,
