"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-06","9.84",",,W"," 1435",",,W"," 1443",",,W","0.00",",,W,2400",,,,,"55",",,W","63",",,W","46",",,W",,,"   90",",,W","   90",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-07","10.29",",,W"," 1536",",,W"," 1535",",,W","1.49",",,W,2400",,,,,"61",",,W","68",",,W","54",",,W",,,"  230",",,W","  230",",,W","32.0",",,W","51.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-08","7.61",",,W"," 1101",",,W"," 1100",",,W","0.01",",,W,2400",,,,,"61",",,W","68",",,W","53",",,W",,,"  360",",,W","   10",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-09","9.17",",,W"," 1325",",,W"," 1420",",,W","0.01",",,W,2400",,,,,"58",",,W","66",",,W","49",",,W",,,"  160",",,W","  160",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-10","12.30",",,W"," 1223",",,W"," 1222",",,W","0.01",",,W,2400",,,,,"64",",,W","70",",,W","58",",,W",,,"  190",",,W","  190",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-11","7.83",",,W"," 1246",",,W"," 1246",",,W","0.00",",,W,2400",,,,,"66",",,W","73",",,W","58",",,W",,,"  200",",,W","  200",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-12","7.38",",,W"," 2242",",,W"," 2237",",,W","0.00",",,W,2400",,,,,"67",",,W","72",",,W","62",",,W",,,"  140",",,W","  130",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-13","10.29",",,W"," 1531",",,W"," 1530",",,W","0.01",",,W,2400",,,,,"68",",,W","72",",,W","63",",,W",,,"  200",",,W","  200",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-14","7.61",",,W"," 2145",",,W"," 2143",",,W","0.01",",,W,2400",,,,,"65",",,W","71",",,W","59",",,W",,,"  150",",,W","  150",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-15","9.40",",,W"," 2315",",,W"," 2318",",,W","0.01",",,W,2400",,,,,"67",",,W","73",",,W","60",",,W",,,"  130",",,W","  130",",,W","15.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-16","9.17",",,W"," 2221",",,W"," 1425",",,W","0.01",",,W,2400",,,,,"67",",,W","70",",,W","63",",,W",,,"  110",",,W","   90",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-17","13.20",",,W"," 2154",",,W"," 2153",",,W","0.01",",,W,2400",,,,,"69",",,W","73",",,W","65",",,W",,,"  150",",,W","  140",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-18","10.96",",,W"," 1305",",,W"," 1320",",,W","0.01",",,W,2400",,,,,"71",",,W","78",",,W","64",",,W",,,"  210",",,W","  190",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-19","15.66",",,W"," 0757",",,W"," 0756",",,W","0.00","T,,W,2400",,,,,"62",",,W","68",",,W","56",",,W",,,"   10",",,W","   10",",,W","25.1",",,W","30.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-20","12.53",",,W"," 1340",",,W"," 1513",",,W","0.00",",,W,2400",,,,,"55",",,W","61",",,W","49",",,W",,,"   80",",,W","   80",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-21","11.18",",,W"," 1642",",,W"," 1354",",,W","0.00",",,W,2400",,,,,"64",",,W","71",",,W","57",",,W",,,"   90",",,W","   80",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-22","14.54",",,W"," 2309",",,W"," 2309",",,W","0.00",",,W,2400",,,,,"67",",,W","72",",,W","62",",,W",,,"  140",",,W","  140",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-23","12.53",",,W"," 1225",",,W"," 1140",",,W","0.06",",,W,2400",,,,,"69",",,W","73",",,W","64",",,W",,,"  160",",,W","  150",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-24","13.42",",,W"," 2343",",,W"," 2245",",,W","0.01",",,W,2400",,,,,"68",",,W","74",",,W","62",",,W",,,"  130",",,W","  130",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-25","14.09",",,W"," 1603",",,W"," 1609",",,W","0.00","T,,W,2400",,,,,"70",",,W","74",",,W","65",",,W",,,"  140",",,W","  140",",,W","21.0",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-26","10.51",",,W"," 1154",",,W"," 1153",",,W","0.07",",,W,2400",,,,,"64",",,W","72",",,W","55",",,W",,,"   10",",,W","  360",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-27","10.51",",,W"," 0320",",,W"," 0528",",,W","0.00",",,W,2400",,,,,"63",",,W","71",",,W","55",",,W",,,"  360",",,W","   10",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-28","11.86",",,W"," 0926",",,W"," 2315",",,W","0.00","T,,W,2400",,,,,"63",",,W","71",",,W","54",",,W",,,"  100",",,W","  140",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-02-29","13.20",",,W"," 1513",",,W"," 1128",",,W","0.00",",,W,2400",,,,,"70",",,W","75",",,W","64",",,W",,,"  120",",,W","  150",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-01","8.50",",,W"," 1839",",,W"," 1838",",,W","0.00",",,W,2400",,,,,"71",",,W","77",",,W","65",",,W",,,"  160",",,W","  150",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-02","14.09",",,W"," 1557",",,W"," 1603",",,W","0.01",",,W,2400",,,,,"71",",,W","76",",,W","66",",,W",,,"  140",",,W","  140",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-03","11.18",",,W"," 2234",",,W"," 2136",",,W","0.01",",,W,2400",,,,,"69",",,W","80",",,W","57",",,W",,,"  350",",,W","  340",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-04","11.63",",,W"," 0431",",,W"," 0514",",,W","0.00",",,W,2400",,,,,"57",",,W","63",",,W","50",",,W",,,"  340",",,W","   10",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-05","10.07",",,W"," 0642",",,W"," 0927",",,W","0.00",",,W,2400",,,,,"62",",,W","69",",,W","54",",,W",,,"   60",",,W","   90",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-06","13.87",",,W"," 1417",",,W"," 1213",",,W","0.00",",,W,2400",,,,,"69",",,W","74",",,W","64",",,W",,,"  100",",,W","  110",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-07","14.32",",,W"," 2236",",,W"," 2004",",,W","0.00",",,W,2400",,,,,"72",",,W","76",",,W","67",",,W",,,"  130",",,W","  110",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-08","11.86",",,W"," 1610",",,W"," 1610",",,W","0.00",",,W,2400",,,,,"73",",,W","78",",,W","68",",,W",,,"  130",",,W","  120",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-09","8.05",",,W"," 1614",",,W"," 1610",",,W","0.01",",,W,2400",,,,,"72",",,W","77",",,W","67",",,W",,,"  150",",,W","  150",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-10","9.62",",,W"," 1343",",,W"," 1325",",,W","0.01",",,W,2400",,,,,"73",",,W","78",",,W","68",",,W",,,"  180",",,W","  180",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-11","20.13",",,W"," 0731",",,W"," 0731",",,W","0.09",",,W,2400",,,,,"61",",,W","71",",,W","51",",,W",,,"  340",",,W","  330",",,W","32.0",",,W","38.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-12","11.41",",,W"," 0140",",,W"," 0116",",,W","0.00",",,W,2400",,,,,"56",",,W","63",",,W","49",",,W",,,"   20",",,W","   10",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-13","11.41",",,W"," 1728",",,W"," 1727",",,W","0.00",",,W,2400",,,,,"61",",,W","69",",,W","53",",,W",,,"   90",",,W","   80",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-14","14.54",",,W"," 2310",",,W"," 2327",",,W","1.42",",,W,2400",,,,,"65",",,W","67",",,W","63",",,W",,,"   90",",,W","  100",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-15","13.20",",,W"," 2355",",,W"," 2355",",,W","0.00","T,,W,2400",,,,,"69",",,W","72",",,W","65",",,W",,,"  110",",,W","  100",",,W","30.0",",,W","34.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-16","6.71",",,W"," 1518",",,W"," 1517",",,W","0.01",",,W,2400",,,,,"69",",,W","77",",,W","60",",,W",,,"   10",",,W","   10",",,W","14.1",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-17","12.30",",,W"," 0824",",,W"," 0823",",,W","0.00",",,W,2400",,,,,"66",",,W","72",",,W","60",",,W",,,"  360",",,W","   10",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-18","10.74",",,W"," 1609",",,W"," 1608",",,W","0.01",",,W,2400",,,,,"68",",,W","74",",,W","61",",,W",,,"  160",",,W","  170",",,W","36.9",",,W","42.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-19","14.09",",,W"," 0455",",,W"," 0502",",,W","0.33",",,W,2400",,,,,"60",",,W","67",",,W","52",",,W",,,"  330",",,W","  340",",,W","32.0",",,W","38.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-20","14.32",",,W"," 2214",",,W"," 2203",",,W","0.00",",,W,2400",,,,,"62",",,W","70",",,W","54",",,W",,,"  110",",,W","  110",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-21","17.22",",,W"," 1300",",,W"," 1301",",,W","0.02",",,W,2400",,,,,"69",",,W","73",",,W","65",",,W",,,"  100",",,W","  100",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-22","16.11",",,W"," 1353",",,W"," 1203",",,W","0.00",",,W,2400",,,,,"72",",,W","75",",,W","68",",,W",,,"   90",",,W","   80",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-23","13.87",",,W"," 0944",",,W"," 1039",",,W","0.00",",,W,2400",,,,,"71",",,W","75",",,W","66",",,W",,,"  110",",,W","  110",",,W","21.0",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-24","11.63",",,W"," 1139",",,W"," 1213",",,W","0.00",",,W,2400",,,,,"73",",,W","77",",,W","68",",,W",,,"  140",",,W","  130",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-25","8.28",",,W"," 1701",",,W"," 1546",",,W","0.00",",,W,2400",,,,,"72",",,W","77",",,W","66",",,W",,,"  120",",,W","  120",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-26","10.51",",,W"," 1019",",,W"," 0942",",,W","0.00",",,W,2400",,,,,"73",",,W","76",",,W","69",",,W",,,"  110",",,W","   80",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-27","8.05",",,W"," 0929",",,W"," 0301",",,W","0.04",",,W,2400",,,,,"73",",,W","78",",,W","67",",,W",,,"   50",",,W","  220",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-28","11.86",",,W"," 1658",",,W"," 2036",",,W","0.00",",,W,2400",,,,,"71",",,W","78",",,W","64",",,W",,,"  130",",,W","  140",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-29","9.62",",,W"," 1223",",,W"," 1358",",,W","0.01",",,W,2400",,,,,"75",",,W","79",",,W","71",",,W",,,"  120",",,W","  130",",,W","16.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-30","13.20",",,W"," 0457",",,W"," 0436",",,W","0.00",",,W,2400",,,,,"73",",,W","80",",,W","65",",,W",,,"  360",",,W","  360",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-03-31","16.11",",,W"," 0605",",,W"," 1225",",,W","0.00",",,W,2400",,,,,"68",",,W","73",",,W","63",",,W",,,"   70",",,W","   90",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-01","13.42",",,W"," 0607",",,W"," 0529",",,W","0.00","T,,W,2400",,,,,"73",",,W","76",",,W","69",",,W",,,"  100",",,W","   70",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-02","8.28",",,W"," 1554",",,W"," 1553",",,W","0.72",",,W,2400",,,,,"73",",,W","77",",,W","68",",,W",,,"  320",",,W","  320",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-03","16.33",",,W"," 0258",",,W"," 0258",",,W","0.38",",,W,2400",,,,,"65",",,W","73",",,W","57",",,W",,,"  330",",,W","  330",",,W","32.0",",,W","38.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-04","11.41",",,W"," 0438",",,W"," 0413",",,W","0.00","T,,W,2400",,,,,"59",",,W","66",",,W","52",",,W",,,"  340",",,W","  330",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-05","12.53",",,W"," 2234",",,W"," 2234",",,W","0.00","T,,W,2400",,,,,"63",",,W","72",",,W","54",",,W",,,"  180",",,W","  180",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-06","16.78",",,W"," 1053",",,W"," 0802",",,W","0.00","T,,W,2400",,,,,"72",",,W","77",",,W","67",",,W",,,"  170",",,W","  180",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-07","12.75",",,W"," 1511",",,W"," 1418",",,W","0.00","T,,W,2400",,,,,"75",",,W","79",",,W","70",",,W",,,"  160",",,W","  170",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-08","18.57",",,W"," 0356",",,W"," 0415",",,W","0.01",",,W,2400",,,,,"65",",,W","72",",,W","58",",,W",,,"  360",",,W","   10",",,W","32.0",",,W","38.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-09","14.09",",,W"," 2343",",,W"," 2343",",,W","0.00",",,W,2400",,,,,"62",",,W","68",",,W","55",",,W",,,"  160",",,W","  160",",,W","23.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-10","17.00",",,W"," 0039",",,W"," 1520",",,W","0.00","T,,W,2400",,,,,"71",",,W","76",",,W","66",",,W",,,"  150",",,W","  130",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-11","12.30",",,W"," 0220",",,W"," 0219",",,W","0.00",",,W,2400",,,,,"73",",,W","77",",,W","68",",,W",,,"  140",",,W","  140",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-12","10.96",",,W"," 0735",",,W"," 0746",",,W","1.14",",,W,2400",,,,,"69",",,W","74",",,W","63",",,W",,,"  310",",,W","  330",",,W","32.0",",,W","38.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-13","9.84",",,W"," 0311",",,W"," 0007",",,W","0.00","T,,W,2400",,,,,"62",",,W","66",",,W","58",",,W",,,"  360",",,W","   20",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-14","8.28",",,W"," 2156",",,W"," 2155",",,W","0.00","T,,W,2400",,,,,"63",",,W","69",",,W","57",",,W",,,"  100",",,W","  100",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-15","12.97",",,W"," 2130",",,W"," 2123",",,W","0.00",",,W,2400",,,,,"70",",,W","76",",,W","63",",,W",,,"  130",",,W","  130",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-16","10.29",",,W"," 1105",",,W"," 1129",",,W","0.00",",,W,2400",,,,,"73",",,W","78",",,W","68",",,W",,,"  150",",,W","  160",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-17","6.49",",,W"," 2220",",,W"," 1442",",,W","0.01",",,W,2400",,,,,"73",",,W","78",",,W","67",",,W",,,"  180",",,W","  130",",,W","11.0",",,W","14.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-18","9.17",",,W"," 1542",",,W"," 1344",",,W","0.01",",,W,2400",,,,,"74",",,W","78",",,W","69",",,W",,,"  150",",,W","  130",",,W","15.0",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-19","13.42",",,W"," 2041",",,W"," 2112",",,W","0.00",",,W,2400",,,,,"77",",,W","80",",,W","73",",,W",,,"  140",",,W","  140",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-20","8.95",",,W"," 0111",",,W"," 0122",",,W","0.00",",,W,2400",,,,,"77",",,W","83",",,W","70",",,W",,,"  160",",,W","  170",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-21","12.08",",,W"," 0914",",,W"," 0920",",,W","0.00",",,W,2400",,,,,"75",",,W","82",",,W","67",",,W",,,"   10",",,W","   10",",,W","21.0",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-22","12.97",",,W"," 1826",",,W"," 2000",",,W","0.00",",,W,2400",,,,,"70",",,W","77",",,W","63",",,W",,,"  150",",,W","  150",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-23","16.11",",,W"," 1426",",,W"," 1254",",,W","0.00",",,W,2400",,,,,"76",",,W","80",",,W","71",",,W",,,"  170",",,W","  160",",,W","25.1",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-24","12.08",",,W"," 2114",",,W"," 2135",",,W","0.00",",,W,2400",,,,,"78",",,W","85",",,W","70",",,W",,,"   10",",,W","   10",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-25","9.17",",,W"," 0646",",,W"," 0641",",,W","0.00",",,W,2400",,,,,"73",",,W","78",",,W","67",",,W",,,"   30",",,W","   30",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-26","8.28",",,W"," 1756",",,W"," 1453",",,W","0.00",",,W,2400",,,,,"73",",,W","80",",,W","66",",,W",,,"  170",",,W","  160",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-27","9.84",",,W"," 1638",",,W"," 1107",",,W","0.00",",,W,2400",,,,,"75",",,W","81",",,W","69",",,W",,,"  160",",,W","  200",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-28","8.50",",,W"," 0345",",,W"," 0344",",,W","0.00",",,W,2400",,,,,"78",",,W","84",",,W","71",",,W",,,"  200",",,W","  200",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-29","10.51",",,W"," 2323",",,W"," 2328",",,W","0.00",",,W,2400",,,,,"76",",,W","82",",,W","69",",,W",,,"  130",",,W","  120",",,W","21.0",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-04-30","18.12",",,W"," 2218",",,W"," 2101",",,W","0.00",",,W,2400",,,,,"77",",,W","79",",,W","74",",,W",,,"  140",",,W","  130",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-05-01","16.55",",,W"," 0612",",,W"," 0607",",,W","0.01",",,W,2400",,,,,"74",",,W","82",",,W","66",",,W",,,"  340",",,W","  360",",,W","33.1",",,W","38.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-05-02","15.21",",,W"," 0436",",,W"," 0436",",,W","1.65",",,W,2400",,,,,"70",",,W","75",",,W","64",",,W",,,"  310",",,W","  310",",,W","42.9",",,W","49.0",",,W",,,,,,,,,,,,
