X,Y,OBJECTID_1,OBJECTID,ID,DIST_NM,CNTY_NM,T_FLAG,AADT_2019,AADT_2018,AADT_2017,AADT_2016,AADT_2015,AADT_2014,AADT_2013,AADT_2012,AADT_2011,AADT_2010,AADT_2009,AADT_2008,AADT_2007,AADT_2006,AADT_2005,AADT_2004,AADT_2003,AADT_2002,AADT_2001,AADT_2000,ZLEVEL
-95.890564,29.872698,20630,20630,171497,Houston,Waller,237H38,4101,3739,3394,3176,3880,3419,3352,3100,2900,2500,2400,2400,2600,3000,2440,2100,2100,2300,1900,1750,12
-95.888275,29.874308,20631,20631,171505,Houston,Waller,237H37,5268,4912,4685,4131,3973,3859,3833,3600,3600,3100,3100,3400,4100,3700,3810,3500,3400,3200,2900,2500,11
-95.873909,29.777296,20632,20632,171513,Houston,Waller,237H45A,73393,74842,72868,75830,68938,64250,67928,68000,62000,69000,57000,62000,62000,50220,58590,57000,53000,53000,56000,0,12
-95.853661,29.777292,20633,20633,171521,Houston,Fort Bend,80H142A,75111,76417,73114,75122,70412,64576,69324,68000,62000,70000,58000,63000,62000,50220,59860,58000,53000,53000,56000,0,13
-95.838585,29.771679,20634,20634,171529,Houston,Fort Bend,80S108,23500,20695,22790,23582,20435,17546,15877,14600,13900,11900,7400,6800,4700,4900,4700,3100,2600,2700,2800,2400,12
-95.83963,29.785803,20635,20635,171537,Houston,Waller,237H40,7909,6671,7269,7680,8758,5805,5780,6100,5300,5400,6700,6700,6900,9700,7620,5200,4200,4900,5500,6100,9
-95.830475,29.784557,20636,20636,171545,Houston,Fort Bend,80H142,9500,8812,9486,9378,9105,8546,8453,8200,8900,7000,7900,8400,8800,10000,10020,7500,7500,6600,7000,6200,12
-95.830818,29.785793,20637,20637,171553,Houston,Fort Bend,80T41,12275,10531,11684,10152,12189,7740,8479,9100,9300,9000,8700,10300,10900,10000,11990,9500,8800,10500,8300,10300,9
-95.827034,29.77747,20638,20638,171561,Houston,Fort Bend,80H140A,114271,86289,85401,95653,89486,84738,88446,82000,74000,86000,71000,73000,71000,47360,67430,65000,59000,60000,58000,0,13
-95.829391,29.785797,20639,20639,171569,Houston,Fort Bend,80T42,14181,13797,14030,10226,13941,8730,10764,11800,12000,11700,10400,12400,13300,15200,17440,12300,11100,12400,11800,12900,9
-95.818604,29.785704,20640,20640,171577,Houston,Harris,102E3040,14326,14326,15081,10504,15001,10841,11373,11600,13400,13700,13200,15400,16100,15500,15470,16500,13900,13000,14100,14400,8
-95.813263,29.632196,20641,20641,171593,Houston,Fort Bend,80H9,7358,6165,6863,7202,6664,5674,5658,5000,5400,4600,5200,5300,5300,5600,5970,5200,4700,5200,4700,4400,11
-95.811745,29.630676,20642,20642,171601,Houston,Fort Bend,80H10,17755,14177,14738,15951,16313,13646,13449,11800,12500,10500,11300,11700,11000,10400,9950,10100,8100,7800,7700,6900,12
-95.809967,29.630899,20643,20643,171609,Houston,Fort Bend,80H11,10901,8908,9379,10113,8864,7905,7046,6600,7800,6800,6800,7000,6900,6900,6500,5700,5200,5600,5800,4300,11
-95.759041,29.626795,20644,20644,171617,Houston,Fort Bend,80H12,12695,10243,10767,11651,9878,9163,7843,8000,8900,8300,8400,8800,8900,9000,9410,8400,7600,7500,7600,6000,12
-95.813019,29.696564,20645,20645,171625,Houston,Fort Bend,80H8,19548,14169,13206,14204,12560,11260,10757,9500,9900,7500,8500,9600,7600,6500,5020,5500,5500,5100,5100,5100,10
-95.811478,29.697535,20646,20646,171633,Houston,Fort Bend,80H7,26000,20767,16955,18766,18522,16496,24167,22000,20000,17300,18100,14000,11700,13600,10800,10700,10700,10200,8300,8200,12
-95.774734,29.696766,20647,20647,171641,Houston,Fort Bend,80H7B,44736,56742,68026,62845,33213,40762,28517,25000,30000,22000,26000,27000,23000,18700,16700,15300,14600,13700,12400,9100,13
-95.775948,29.707191,20648,20648,171649,Houston,Fort Bend,80H7A,81240,76719,78773,73543,70794,44920,42927,47000,53000,41000,38000,42000,40000,24000,24000,22000,21000,20000,18900,13800,11
-95.716888,29.659107,20649,20649,171657,Houston,Fort Bend,80H7C,49588,46911,49432,43717,23667,25129,24120,24000,28000,23000,21000,22000,21000,16900,18960,17400,13500,13600,12300,9100,10
-95.682846,29.634062,20650,20650,171665,Houston,Fort Bend,80H16,12907,9916,11154,11863,10265,9209,9149,8200,9600,8100,8100,9200,10100,10000,9880,9200,10900,7500,8000,8400,12
-95.688126,29.706474,20652,20652,171681,Houston,Fort Bend,80H17,31346,29765,27554,28763,27741,26636,22350,22000,22000,18200,21000,19600,17100,15800,13450,13000,13000,10300,9500,8400,12
-95.68885,29.708893,20653,20653,171689,Houston,Fort Bend,80D2A,28080,20155,18167,18819,20136,19748,20740,21000,21000,0,0,0,0,0,0,0,0,0,0,0,10
-95.686119,29.710632,20654,20654,171697,Houston,Harris,102E3034,34252,23648,20622,21722,22311,23727,23101,25000,26000,23000,24000,24000,23000,23000,24100,21000,24000,22000,20000,17700,12
-95.812286,29.780962,20655,20655,171705,Houston,Harris,102E3039,137587,109396,107891,122831,107863,106673,110789,99000,90000,96000,76000,91000,82000,63000,77220,74000,68000,67000,60000,55000,10
-95.79071,29.785503,20656,20656,171713,Houston,Harris,102H107,165732,142781,140890,151937,140759,123052,135667,124000,122000,118000,94000,116000,106000,84990,94670,91000,87000,95000,73000,62000,13
-95.77623,29.76165,20657,20657,171721,Houston,Harris,102E3037A,131185,130200,125873,128819,60022,60673,51265,69000,68000,70000,68000,65000,61000,42000,42000,41000,34000,29000,33000,21000,9
-95.803352,29.874937,20660,20660,171745,Houston,Harris,102H60,8549,8090,7724,6555,5995,4651,5887,5300,5000,4600,4300,4600,5100,6400,4910,4900,4800,4400,3700,3300,13
-95.686615,29.879925,20662,20662,171761,Houston,Harris,102H61A,29396,29396,29499,26608,27215,27302,23418,25000,24000,26000,25000,27000,28000,29000,27290,26000,24000,21000,18700,16600,12
-95.652832,29.40056,20663,20663,171769,Houston,Fort Bend,80H97,2683,2451,2451,3087,2356,2004,2330,2200,2200,1700,1850,1750,2000,2600,2280,2000,2400,2100,2100,1650,11
-95.63839,29.37149,20664,20664,171777,Houston,Fort Bend,80H96,465,164,378,324,315,227,245,250,170,90,170,150,190,260,230,150,160,210,340,160,13
-95.647392,29.528635,20665,20665,171785,Houston,Fort Bend,80H81,2408,1949,2216,2389,2251,1928,2158,1900,1950,1600,1450,1500,1950,2000,1820,1850,2200,1800,2200,1650,10
-95.65255,29.612011,20666,20666,171793,Houston,Fort Bend,80H22,55088,56666,52053,51331,55722,39999,39492,47000,45000,40000,45000,44000,41000,44000,46130,42000,44000,39000,44000,43000,13
-95.649902,29.615465,20667,20667,171801,Houston,Fort Bend,80H21,57789,58547,59197,58491,46580,50870,34007,49000,31000,29000,41000,32000,32000,37000,36150,40000,34000,32000,29000,27000,10
-95.646362,29.615053,20668,20668,171809,Houston,Fort Bend,80H23,46171,48239,46453,45618,52192,37716,36865,39000,38000,33000,28000,27000,27000,30000,32180,27000,31000,27000,30000,24000,13
-95.635796,29.619719,20669,20669,171817,Houston,Fort Bend,80T23,52453,52389,49941,48305,41501,35906,34761,36000,37000,30000,25000,24000,26000,29000,30350,25000,31000,26000,28000,28000,13
-95.634415,29.620039,20670,20670,171825,Houston,Fort Bend,80T24,57065,57065,53650,47284,48512,39781,31620,31000,41000,33000,30000,28000,31000,34000,35490,28000,34000,34000,37000,28000,13
-95.629082,29.592804,20671,20671,171833,Houston,Fort Bend,80H25,180471,178414,175967,200812,196031,129397,144367,125000,143000,146000,132000,131000,133000,71490,109880,109000,104000,110000,90000,81000,13
-95.624672,29.599163,20672,20672,171841,Houston,Fort Bend,80H26A,60739,60739,57961,58300,61133,48891,50937,55000,56000,57000,55000,52000,50000,54000,47970,49000,41000,42000,41000,40000,11
-95.62085,29.59778,20673,20673,171849,Houston,Fort Bend,80H26,70044,70044,65910,67879,72078,56745,63725,65000,57000,58000,56000,60000,63000,72000,51250,57000,50000,45000,44000,44000,9
-95.599274,29.502565,20674,20674,171857,Houston,Fort Bend,80H82,1220,1048,1254,1185,1144,849,836,820,930,820,740,870,1100,1450,1080,1150,1450,1150,830,1100,12
-95.608551,29.612551,20675,20675,171865,Houston,Fort Bend,80H31A,235231,231020,221805,241764,237847,186465,198509,185000,195000,194000,185000,187000,182000,129880,179270,159000,157000,161000,133000,126000,13
-95.569878,29.571632,20676,20676,171873,Houston,Fort Bend,80H83,46000,44609,44712,44005,47233,37798,36562,40000,40000,40000,44000,44000,41000,35000,38520,37000,36000,32000,28000,29000,11
-95.56321,29.564249,20677,20677,171881,Houston,Fort Bend,80H84,58115,58115,55773,58037,59861,49077,50980,52000,51000,50000,49000,47000,46000,44000,41210,39000,38000,35000,31000,31000,10
-95.563957,29.573219,20678,20678,171889,Houston,Fort Bend,80H85,46757,46820,47674,46493,47276,40416,40609,38000,32000,34000,33000,29000,32000,31000,30410,32000,32000,27000,28000,21000,12
-95.564079,29.58359,20679,20679,171897,Houston,Fort Bend,80H85B,46722,46282,45244,46607,44266,38545,38707,36000,33000,31000,29000,30000,29000,39000,28750,31000,31000,28000,30000,26000,10
-95.563148,29.582573,20680,20680,171905,Houston,Fort Bend,80H85A,28240,27239,27616,29274,27864,23652,24459,22000,23000,22000,24000,21000,21000,28000,22830,24000,25000,24000,24000,22000,12
-95.56459,29.61396,20681,20681,171913,Houston,Fort Bend,80H36,37321,39170,39103,38735,36274,33950,34478,33000,30000,27000,23000,33000,33000,37000,27850,31000,31000,29000,30000,25000,11
-95.564651,29.619801,20682,20682,171921,Houston,Fort Bend,80H35,37239,39695,39767,42304,35130,36663,25731,23000,33000,31000,26000,33000,33000,33000,34540,33000,34000,33000,34000,31000,12
-95.563309,29.618107,20683,20683,171929,Houston,Fort Bend,80T25,60984,61110,59159,58866,57958,45519,39384,44000,40000,37000,31000,21000,23000,26000,28250,28000,28000,28000,27000,24000,13
-95.471642,29.370832,20684,20684,171937,Houston,Brazoria,20H116,5722,5722,5387,5777,5307,4505,4216,4300,4400,4000,4400,4400,4400,4800,4110,4300,4000,3800,4100,4100,12
-95.427032,29.402588,20685,20685,171945,Houston,Brazoria,20H117,39703,39059,40233,41431,34847,28145,32595,29000,30000,28000,28000,29000,27000,26000,30930,28000,26000,27000,25000,23000,10
-95.476402,29.441238,20686,20686,171953,Houston,Fort Bend,80H92A,7250,7023,6674,6996,6072,5260,4735,4500,4700,4200,4700,4500,4200,4700,4060,4000,4300,4000,4200,4100,12
-95.526535,29.583607,20687,20687,171961,Houston,Fort Bend,80H86A,22315,20941,22001,23613,22295,17308,18982,18600,22000,21000,19100,18900,19500,26000,22410,19600,21000,18200,20000,17100,10
-95.550934,29.614697,20688,20688,171969,Houston,Fort Bend,80H38,67830,69799,65311,63863,59677,47606,46830,52000,49000,44000,39000,29000,27000,30000,30380,33000,33000,30000,31000,29000,13
-95.538673,29.618473,20689,20689,171977,Houston,Fort Bend,80T26,64477,65908,64170,64920,63898,62824,51255,51000,42000,40000,40000,26000,24000,28000,34740,28000,32000,29000,34000,29000,13
-95.53756,29.618212,20690,20690,171985,Houston,Fort Bend,80T28,32589,33345,33997,35939,32226,28679,28818,28000,26000,30000,28000,23000,24000,30000,30850,25000,25000,23000,25000,25000,12
-95.537598,29.618935,20691,20691,171993,Houston,Fort Bend,80T27,72877,79622,70965,72758,68533,59931,44445,58000,53000,51000,45000,27000,24000,26000,28000,31190,33000,31000,32000,31000,13
-95.527107,29.608416,20692,20692,172001,Houston,Fort Bend,80H39,32229,33601,32137,35033,32642,28051,29195,29000,26000,30000,34000,28000,29000,39000,31990,33000,31000,26000,27000,25000,12
-95.499413,29.580309,20693,20693,172009,Houston,Fort Bend,80H86,14800,15296,16140,16347,14068,13134,13180,12300,10400,11500,12600,12700,14400,20000,14560,16100,17000,15000,15800,13800,11
-95.462822,29.503464,20696,20696,172033,Houston,Fort Bend,80H92,16500,16169,16169,15174,13788,12558,10498,10600,10500,9200,9800,9600,9000,7500,7580,6900,7500,7600,6900,7300,12
-95.461998,29.507984,20697,20697,172041,Houston,Fort Bend,80H90,39676,40858,36803,35244,34324,29358,26520,26000,23000,22000,19700,22000,20000,18700,14600,13600,11800,11100,13300,14400,9
-95.460518,29.509172,20698,20698,172049,Houston,Fort Bend,80H89,15000,13978,14961,15258,14949,13639,11667,11900,12200,9400,10400,9600,9800,9600,8470,9400,7900,7600,8100,8000,13
-95.446503,29.49992,20699,20699,172057,Houston,Fort Bend,80H91,33898,33971,29548,28849,23007,19038,19449,18700,18900,17400,17000,17400,16800,16300,13600,12600,10600,9600,8700,10400,10
-95.450218,29.534863,20700,20700,172065,Houston,Fort Bend,80T29,14320,13170,13638,13488,14956,11347,12353,12600,12900,11500,12500,11300,11800,13500,14000,14600,12700,11800,10300,9700,12
-95.431854,29.580887,20701,20701,172073,Houston,Fort Bend,80H88,20295,20132,20233,19493,23629,15814,16160,17900,17800,15700,19200,17200,17000,17000,17630,18500,16500,15000,14200,14100,11
-95.432343,29.581612,20702,20702,172081,Houston,Fort Bend,80H87,15794,16492,17936,17729,16444,14297,12852,12600,11400,10500,12300,10800,12000,15300,10770,12100,11600,11100,11900,10600,12
-95.430969,29.584135,20703,20703,172089,Houston,Harris,102E3014,23500,22449,21951,20881,23858,17024,17785,19000,18800,16000,17700,16600,15400,16900,16000,15700,13000,13200,13700,12600,11
-95.430634,29.58164,20704,20704,172097,Houston,Fort Bend,80H87A,18434,18951,20589,19607,17715,14876,12444,12200,14000,12800,13100,16000,15700,18700,14780,15200,13900,12200,11800,12800,12
-95.422997,29.605032,20705,20705,172105,Houston,Harris,102H184,25500,24908,24581,24429,25355,19485,20668,22000,19900,20000,21000,20000,21000,20000,19000,18400,17000,17000,18500,15300,11
-95.651527,29.643919,20706,20706,172113,Houston,Fort Bend,80H20,58324,53897,53374,53187,57946,46360,42334,47000,37000,35000,39000,34000,40000,42000,42220,36000,34000,32000,30000,28000,11
-95.618858,29.623802,20707,20707,172121,Houston,Fort Bend,80H27,13896,14068,15421,15439,13900,13184,13635,13900,12800,12600,13000,10700,13300,12900,13290,12700,13100,11600,12600,10200,10
-95.617622,29.623407,20708,20708,172129,Houston,Fort Bend,80H30,55202,60415,57318,53748,63405,42735,41126,43000,42000,35000,32000,29000,31000,36000,36070,28000,34000,34000,35000,31000,13
-95.618744,29.63538,20709,20709,172137,Houston,Fort Bend,80H28,14987,15224,16352,16274,15528,14251,13599,14700,14200,14000,14000,13300,16000,18400,16450,14800,15500,16300,14800,13600,11
-95.643372,29.673956,20710,20710,172145,Houston,Fort Bend,80H19,57438,54624,55548,55978,56168,47844,53922,55000,50000,44000,48000,43000,42000,41000,42100,41000,40000,40000,37000,35000,11
-95.643631,29.686762,20711,20711,172153,Houston,Harris,102E3030,62916,59663,60517,61663,58357,49649,50285,50000,51000,48000,48000,47000,49000,47000,41580,48000,48000,46000,41000,38000,10
-95.652489,29.733652,20712,20712,172161,Houston,Harris,102H112,34844,25328,27671,26421,24762,28827,29145,29000,32000,29000,28000,27000,27000,30000,31000,28000,30000,28000,31000,25000,12
-95.643997,29.732491,20713,20713,172169,Houston,Harris,102H113,55054,52198,52714,55321,55585,50502,45844,51000,51000,48000,47000,46000,51000,51000,54280,50000,49000,49000,50000,44000,9
-95.643074,29.735552,20714,20714,172177,Houston,Harris,102H114,41838,41838,44340,44340,46998,40711,41610,42000,44000,43000,42000,44000,49000,50000,49260,48000,48000,47000,41000,36000,12
-95.594284,29.62711,20715,20715,172185,Houston,Fort Bend,80H32,217037,211806,207445,230838,227810,175383,187496,184000,191000,192000,185000,174000,177000,156080,163380,161000,164000,152000,142000,136000,13
-95.590874,29.628489,20716,20716,172193,Houston,Fort Bend,80H34,76088,78305,71299,66732,54941,58894,57285,57000,51000,51000,44000,32000,36000,37000,34200,27000,32000,30000,34000,28000,13
-95.586212,29.634651,20717,20717,172201,Houston,Fort Bend,80H33,237964,268682,263490,291964,250278,203808,213778,194000,207000,218000,212000,217000,215000,140100,182880,180000,188000,172000,154000,159000,13
-95.616493,29.669298,20718,20718,172209,Houston,Fort Bend,80H29,13862,15307,15681,14271,14322,13711,13919,12500,12200,12100,13100,16500,17700,13200,12940,13200,13000,10800,9900,8100,12
-95.614311,29.675774,20719,20719,172225,Houston,Harris,102H113B,13444,14948,13913,13816,13002,11885,11934,11700,10800,11700,11900,11800,14900,14500,12200,11900,11700,9800,9500,8100,10
-95.579285,29.626001,20720,20720,172233,Houston,Fort Bend,80H34A,65581,67062,63272,62528,51250,49370,50980,52000,38000,41000,34000,21000,22000,26000,27670,24000,27000,24000,28000,0,13
-95.570671,29.649126,20721,20721,172241,Houston,Harris,102E3022,224919,217522,218004,250396,246432,228120,235599,239000,235000,228000,218000,225000,236000,201870,208730,205000,225000,209000,191000,179000,13
-95.565514,29.646076,20722,20722,172249,Houston,Harris,102E3021,32026,36110,34569,33104,34441,31991,35575,32000,31000,31000,32000,30000,35000,35000,36620,38000,39000,36000,35000,36000,12
-95.614716,29.701513,20725,20725,172273,Houston,Harris,102H113A,16958,18585,18705,18638,18073,15864,16681,15400,14500,14800,14800,14900,17600,19400,16750,15300,15100,13900,13600,11200,11
-95.603661,29.714394,20726,20726,172281,Houston,Harris,102H20T,60323,59140,56795,56878,54381,53315,50250,50000,0,0,0,0,0,0,0,0,0,0,0,0,13
-95.598824,29.736271,20727,20727,172289,Houston,Harris,102H115,67599,67599,63633,63633,66027,57554,53155,58000,63000,58000,58000,61000,61000,61000,65290,66000,64000,68000,59000,53000,10
-95.555275,29.736961,20730,20730,172313,Houston,Harris,102H175,58759,63795,63239,63239,60671,57922,55857,58000,63000,64000,58000,67000,76000,76000,71020,80000,77000,87000,69000,62000,12
-95.651955,29.784901,20731,20731,172321,Houston,Harris,102H108,279260,252552,252765,289800,270145,249094,265291,247000,246000,227000,193000,202000,188000,162640,170620,171000,162000,173000,145000,128000,13
-95.643143,29.770105,20732,20732,172329,Houston,Harris,102S128,72868,72868,70093,70973,70180,64053,61182,62000,65000,58000,57000,51000,64000,60000,70280,61000,62000,62000,61000,55000,11
-95.627686,29.784872,20734,20734,172345,Houston,Harris,102H110,258974,275815,295440,321874,301466,276009,280942,271000,258000,246000,218000,223000,229000,179690,197510,197000,185000,179000,161000,149000,13
-95.644836,29.787146,20735,20735,172353,Houston,Harris,102H109,67361,66081,65157,67778,67367,64207,58290,58000,61000,56000,54000,51000,58000,60000,59570,57000,50000,52000,48000,44000,9
-95.64563,29.836966,20736,20736,172361,Houston,Harris,102H62A,50031,51476,53492,54002,50861,50517,49020,50000,51000,48000,49000,44000,50000,52000,50000,49000,49000,53000,44000,45000,11
-95.646828,29.879181,20737,20737,172369,Houston,Harris,102H61,37449,37449,37710,34976,37985,37395,35010,38000,41000,40000,40000,38000,45000,46000,44820,42000,36000,35000,24000,24000,10
-95.645325,29.87738,20738,20738,172377,Houston,Harris,102H62,46066,46631,50527,49659,47608,37777,50980,52000,53000,45000,45000,48000,54000,61000,51730,60000,53000,53000,45000,41000,11
-95.643929,29.879225,20739,20739,172385,Houston,Harris,102H63,31261,31261,30582,28335,30048,31907,32353,33000,34000,33000,33000,34000,38000,38000,36400,40000,34000,34000,18300,12800,10
-95.582359,29.784647,20740,20740,172393,Houston,Harris,102H110A,378331,359196,358072,373999,356901,333315,360765,323000,328000,291000,268000,276000,276000,226320,242310,234000,231000,232000,208000,200000,10
-95.577713,29.88028,20742,20742,172417,Houston,Harris,102H69,33478,29515,32705,35021,31094,30557,26685,29000,33000,32000,33000,35000,37000,44000,37440,38000,33000,34000,18400,15900,12
-95.57164,29.881357,20743,20743,172425,Houston,Harris,102H68,211139,210268,210908,213108,185336,190130,191533,186000,220000,196000,190000,202000,191000,155100,180760,175000,171000,179000,175000,153000,9
-95.562897,29.876759,20745,20745,172441,Houston,Harris,102H68A,210098,208088,245007,245442,216828,219336,220694,211000,220000,216000,212000,210000,215000,155100,207590,193000,195000,204000,201000,173000,8
-95.520508,29.625353,20748,20748,172465,Houston,Harris,102E3018,77562,75663,72549,71000,56866,58767,41095,59000,54000,51000,45000,33000,32000,22350,32500,32000,35000,33000,36000,33000,10
-95.536453,29.680918,20750,20750,172481,Houston,Harris,102H176,236986,246033,242248,258887,255255,237835,257328,247000,248000,261000,267000,268000,281000,211990,284290,289000,319000,298000,253000,272000,10
-95.512321,29.628695,20751,20751,172489,Houston,Harris,102H176C,83381,78349,78924,78244,69100,61195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
-95.492409,29.72271,20753,20753,172505,Houston,Harris,102H116A,258336,268339,262055,275404,271484,235783,251805,248000,237000,263000,265000,267000,275000,254320,299720,293000,307000,309000,292000,281000,13
